s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 4.2101093E+002, 6.3026838E+001,-1.9950205E+001,-3.5734773E+001,-6.3613357E+000,-4.0069372E-003, 0.0000000E+000, 0.0000000E+000, 1.0344030E+000, 9.7651773E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2202209E+002, 6.2797556E+001,-1.9868121E+001,-3.0908341E+001,-6.2077106E+000,-3.9319884E-003, 0.0000000E+000, 0.0000000E+000, 5.8423018E+000, 5.8094512E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2301398E+002, 6.3337730E+001,-1.9813366E+001,-4.0816521E+001,-6.0870068E+000,-3.9313887E-003, 0.0000000E+000, 0.0000000E+000,-3.4428365E+000,-3.3830948E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2401447E+002, 6.2720780E+001,-1.9754711E+001,-3.5215133E+001,-6.3346131E+000,-3.9337438E-003, 0.0000000E+000, 0.0000000E+000, 1.3123124E+000, 1.4123901E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2501868E+002, 6.2919789E+001,-1.9942172E+001,-3.7328735E+001,-6.5789802E+000,-3.8707318E-003, 0.0000000E+000, 0.0000000E+000,-9.2495732E-001,-9.3396964E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2600644E+002, 6.3275522E+001,-2.0077842E+001,-3.5667814E+001,-6.6075445E+000,-3.9721277E-003, 0.0000000E+000, 0.0000000E+000, 8.3122315E-001, 9.1834837E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2701654E+002, 6.2807011E+001,-1.9821294E+001,-3.8557263E+001,-6.5507677E+000,-3.9720503E-003, 0.0000000E+000, 0.0000000E+000,-2.1117750E+000,-2.1262850E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2801224E+002, 6.2973874E+001,-2.0047506E+001,-3.5612598E+001,-6.2998585E+000,-3.9518381E-003, 0.0000000E+000, 0.0000000E+000, 9.9219197E-001, 1.0099600E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.2901367E+002, 6.2977611E+001,-1.9737312E+001,-3.6345637E+001,-6.2449667E+000,-3.8704393E-003, 0.0000000E+000, 0.0000000E+000, 6.3933373E-001, 6.4582477E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3000385E+002, 6.3153723E+001,-1.9948047E+001,-3.7930054E+001,-6.5272671E+000,-3.8925064E-003, 0.0000000E+000, 0.0000000E+000,-1.1495206E+000,-1.2555371E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3102069E+002, 6.2855391E+001,-1.9939800E+001,-3.5148187E+001,-6.6347748E+000,-3.8994101E-003, 0.0000000E+000, 0.0000000E+000, 1.1371879E+000, 1.1287298E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3201682E+002, 6.3264101E+001,-2.0085964E+001,-3.6645824E+001,-6.6408883E+000,-3.9802908E-003, 0.0000000E+000, 0.0000000E+000,-1.4674599E-001,-1.1255500E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3300488E+002, 6.2840955E+001,-1.9844977E+001,-3.5086637E+001,-6.5190484E+000,-3.9326455E-003, 0.0000000E+000, 0.0000000E+000, 1.3658073E+000, 1.3863608E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3401495E+002, 6.3035457E+001,-1.9915527E+001,-3.6343107E+001,-6.4259221E+000,-3.9574215E-003, 0.0000000E+000, 0.0000000E+000, 3.7514861E-001, 3.4694434E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3501141E+002, 6.3194986E+001,-1.9961192E+001,-3.6766091E+001,-6.4612011E+000,-3.9699873E-003, 0.0000000E+000, 0.0000000E+000, 3.2485257E-002, 2.5319184E-003, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3601437E+002, 6.2833923E+001,-1.9992799E+001,-3.7400642E+001,-6.5176334E+000,-3.9975252E-003, 0.0000000E+000, 0.0000000E+000,-1.1881364E+000,-1.0811492E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3701733E+002, 6.2537906E+001,-1.9802687E+001,-3.6633350E+001,-6.3531077E+000,-3.9540276E-003, 0.0000000E+000, 0.0000000E+000,-1.8783478E-001,-2.5519247E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3801901E+002, 6.3610027E+001,-2.0039546E+001,-3.8779937E+001,-6.3564819E+000,-3.9822673E-003, 0.0000000E+000, 0.0000000E+000,-1.5910203E+000,-1.5699209E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.3902042E+002, 6.3019883E+001,-1.9994408E+001,-3.5008180E+001,-6.2043750E+000,-3.9866130E-003, 0.0000000E+000, 0.0000000E+000, 1.9376601E+000, 1.8089333E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4000980E+002, 6.2671243E+001,-1.9605524E+001,-3.7523169E+001,-6.2476110E+000,-3.9923928E-003, 0.0000000E+000, 0.0000000E+000,-9.1027566E-001,-7.0905304E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4101794E+002, 6.3010566E+001,-1.9940144E+001,-3.4750879E+001,-6.2526575E+000,-3.8591781E-003, 0.0000000E+000, 0.0000000E+000, 2.1650412E+000, 2.0630262E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4200299E+002, 6.3416306E+001,-2.0062085E+001,-3.7318989E+001,-6.1143729E+000,-3.9735633E-003, 0.0000000E+000, 0.0000000E+000,-1.4442055E-002,-8.3114510E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4302133E+002, 6.2726169E+001,-1.9661071E+001,-3.8038285E+001,-6.2563537E+000,-3.9844288E-003, 0.0000000E+000, 0.0000000E+000,-1.3729880E+000,-1.2335253E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4401593E+002, 6.3265502E+001,-2.0145308E+001,-3.7029031E+001,-6.2209766E+000,-3.8984228E-003, 0.0000000E+000, 0.0000000E+000,-1.0138058E-001,-1.3371169E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4500165E+002, 6.2964326E+001,-1.9829807E+001,-3.7993716E+001,-6.0902553E+000,-3.9330782E-003, 0.0000000E+000, 0.0000000E+000,-1.0094343E+000,-9.5338539E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4600070E+002, 6.3197281E+001,-1.9835408E+001,-3.8786420E+001,-6.1480413E+000,-3.9389751E-003, 0.0000000E+000, 0.0000000E+000,-1.6352453E+000,-1.5765269E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4700180E+002, 6.3043608E+001,-1.9800586E+001,-3.4733069E+001,-6.2324610E+000,-3.9945306E-003, 0.0000000E+000, 0.0000000E+000, 2.2854278E+000, 2.2734967E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4802344E+002, 6.2983597E+001,-1.9880712E+001,-3.6662353E+001,-6.1210768E+000,-3.9348108E-003, 0.0000000E+000, 0.0000000E+000, 3.0111381E-001, 3.1551973E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.4900543E+002, 6.3251075E+001,-1.9906030E+001,-3.4770007E+001,-6.3027600E+000,-3.9349486E-003, 0.0000000E+000, 0.0000000E+000, 2.1958989E+000, 2.2683434E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5000323E+002, 6.2584176E+001,-1.9825438E+001,-3.6918928E+001,-6.2503153E+000,-3.9851655E-003, 0.0000000E+000, 0.0000000E+000,-5.2908688E-001,-4.1449070E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5100507E+002, 6.3277444E+001,-1.9959829E+001,-3.8331439E+001,-6.2972051E+000,-3.9598487E-003, 0.0000000E+000, 0.0000000E+000,-1.1909830E+000,-1.3149887E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5201312E+002, 6.3262406E+001,-1.9961925E+001,-3.6318978E+001,-6.3239847E+000,-3.9897560E-003, 0.0000000E+000, 0.0000000E+000, 6.4595865E-001, 6.5352925E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5301254E+002, 6.2844372E+001,-1.9896970E+001,-3.9111942E+001,-6.5888856E+000,-3.9213302E-003, 0.0000000E+000, 0.0000000E+000,-2.7684924E+000,-2.7573470E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5401294E+002, 6.2703136E+001,-1.9816972E+001,-3.5397433E+001,-6.5546660E+000,-3.9034147E-003, 0.0000000E+000, 0.0000000E+000, 7.1756707E-001, 9.3016165E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5500562E+002, 6.3426492E+001,-2.0052208E+001,-3.5874328E+001,-6.4430615E+000,-3.9209713E-003, 0.0000000E+000, 0.0000000E+000, 1.1755002E+000, 1.0529734E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5600583E+002, 6.3055988E+001,-1.9949471E+001,-3.4236423E+001,-6.5822802E+000,-3.9489128E-003, 0.0000000E+000, 0.0000000E+000, 2.1267395E+000, 2.2838645E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5702155E+002, 6.2943304E+001,-1.9925770E+001,-4.1002850E+001,-6.4879352E+000,-3.9620198E-003, 0.0000000E+000, 0.0000000E+000,-4.5729753E+000,-4.4772131E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5800742E+002, 6.2893824E+001,-1.9811060E+001,-3.5125471E+001,-6.2205836E+000,-3.9301207E-003, 0.0000000E+000, 0.0000000E+000, 1.7343068E+000, 1.7327781E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.5900137E+002, 6.3253966E+001,-2.0160140E+001,-3.6999092E+001,-6.0889368E+000,-3.9335781E-003, 0.0000000E+000, 0.0000000E+000, 3.3928052E-002, 1.8636578E-003, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6000565E+002, 6.2724702E+001,-1.9756035E+001,-3.8116609E+001,-6.0935729E+000,-3.9455594E-003, 0.0000000E+000, 0.0000000E+000,-1.2123602E+000,-1.2454609E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6100067E+002, 6.2978059E+001,-1.9863769E+001,-3.4628590E+001,-6.2459292E+000,-4.0074628E-003, 0.0000000E+000, 0.0000000E+000, 2.1499272E+000, 2.2357625E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6202051E+002, 6.3207630E+001,-1.9980761E+001,-3.7492473E+001,-6.4684443E+000,-3.9759403E-003, 0.0000000E+000, 0.0000000E+000,-7.0954167E-001,-7.3802366E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6300485E+002, 6.3118819E+001,-2.0115374E+001,-3.6170206E+001,-6.3262382E+000,-3.9072429E-003, 0.0000000E+000, 0.0000000E+000, 3.7403696E-001, 5.0309344E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6400259E+002, 6.2765199E+001,-1.9788599E+001,-3.8103865E+001,-6.3914647E+000,-3.8935438E-003, 0.0000000E+000, 0.0000000E+000,-1.3592134E+000,-1.5226227E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6500095E+002, 6.3283181E+001,-2.0038597E+001,-3.5754135E+001,-6.2341138E+000,-3.9147335E-003, 0.0000000E+000, 0.0000000E+000, 1.1611417E+000, 1.2524206E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6600418E+002, 6.2482792E+001,-1.9874221E+001,-3.7456617E+001,-6.1009433E+000,-3.9465751E-003, 0.0000000E+000, 0.0000000E+000,-9.3959191E-001,-9.5293628E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6702319E+002, 6.3049264E+001,-1.9871831E+001,-3.8920791E+001,-5.9967848E+000,-3.9371819E-003, 0.0000000E+000, 0.0000000E+000,-1.8594059E+000,-1.7440801E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6801859E+002, 6.3301466E+001,-1.9938282E+001,-3.2158394E+001,-6.0873983E+000,-3.9671754E-003, 0.0000000E+000, 0.0000000E+000, 5.1238091E+000, 5.1134248E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.6900229E+002, 6.2675237E+001,-1.9750651E+001,-4.0083321E+001,-6.1430993E+000,-3.9590091E-003, 0.0000000E+000, 0.0000000E+000,-3.3659997E+000,-3.3057934E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7001550E+002, 6.3203796E+001,-1.9995354E+001,-3.7533693E+001,-6.2901265E+000,-3.9545806E-003, 0.0000000E+000, 0.0000000E+000,-5.5564095E-001,-6.1933207E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7100461E+002, 6.2539609E+001,-1.9762970E+001,-3.3779004E+001,-6.0661123E+000,-3.8433124E-003, 0.0000000E+000, 0.0000000E+000, 2.8057032E+000, 2.9276795E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7200772E+002, 6.3194290E+001,-1.9878821E+001,-4.1300443E+001,-6.0209510E+000,-3.9063238E-003, 0.0000000E+000, 0.0000000E+000,-4.0213967E+000,-4.0098307E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7300922E+002, 6.3472377E+001,-2.0032649E+001,-3.0172518E+001,-5.9675997E+000,-3.8758823E-003, 0.0000000E+000, 0.0000000E+000, 7.3845172E+000, 7.2957343E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7400638E+002, 6.2853974E+001,-1.9771764E+001,-3.9289118E+001,-5.9571329E+000,-3.9699377E-003, 0.0000000E+000, 0.0000000E+000,-2.2039955E+000,-2.1680105E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7500497E+002, 6.2437515E+001,-1.9541937E+001,-3.5566850E+001,-5.9075494E+000,-3.9231060E-003, 0.0000000E+000, 0.0000000E+000, 1.3153133E+000, 1.4172558E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7601535E+002, 6.2824951E+001,-1.9677947E+001,-3.7384272E+001,-6.0277801E+000,-3.8760771E-003, 0.0000000E+000, 0.0000000E+000,-2.3331223E-001,-2.6892360E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7700684E+002, 6.2893516E+001,-1.9571437E+001,-3.6620505E+001,-6.0565545E+000,-3.9364679E-003, 0.0000000E+000, 0.0000000E+000, 6.8140494E-001, 6.4108344E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7800699E+002, 6.3391392E+001,-1.9863977E+001,-3.6169165E+001,-6.0176786E+000,-3.9664118E-003, 0.0000000E+000, 0.0000000E+000, 1.2449028E+000, 1.3366051E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.7901965E+002, 6.3832438E+001,-2.0176225E+001,-3.8114695E+001,-5.8463223E+000,-3.9700439E-003, 0.0000000E+000, 0.0000000E+000,-3.8495438E-001,-3.0877457E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8001648E+002, 6.2671676E+001,-1.9651083E+001,-3.7147144E+001,-5.8093446E+000,-3.9777291E-003, 0.0000000E+000, 0.0000000E+000, 1.2999414E-001, 6.0127080E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8100806E+002, 6.3134930E+001,-1.9495457E+001,-3.8676543E+001,-5.8287502E+000,-4.0266796E-003, 0.0000000E+000, 0.0000000E+000,-9.3445414E-001,-8.6984720E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8201169E+002, 6.2506052E+001,-1.9670953E+001,-3.5714184E+001,-5.7947251E+000,-3.9946569E-003, 0.0000000E+000, 0.0000000E+000, 1.2325826E+000, 1.3221949E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8300604E+002, 6.3181522E+001,-1.9595856E+001,-3.7073897E+001,-6.1743297E+000,-3.9447677E-003, 0.0000000E+000, 0.0000000E+000, 3.9814102E-001, 3.3349496E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8401065E+002, 6.2701334E+001,-1.9874033E+001,-3.8219841E+001,-5.9467785E+000,-3.9424400E-003, 0.0000000E+000, 0.0000000E+000,-1.4045437E+000,-1.3432611E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8502029E+002, 6.3289153E+001,-1.9852543E+001,-3.3011875E+001,-5.9429227E+000,-3.9582598E-003, 0.0000000E+000, 0.0000000E+000, 4.5318025E+000, 4.4778551E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8601810E+002, 6.2921910E+001,-1.9604428E+001,-3.8969134E+001,-6.0529664E+000,-3.9761593E-003, 0.0000000E+000, 0.0000000E+000,-1.8000016E+000,-1.7085950E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8701575E+002, 6.2839098E+001,-1.9845563E+001,-3.7301524E+001,-6.0655263E+000,-3.9423227E-003, 0.0000000E+000, 0.0000000E+000,-3.3212276E-001,-3.7745804E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8800479E+002, 6.2887648E+001,-1.9878963E+001,-3.4633313E+001,-5.9950924E+000,-3.8754769E-003, 0.0000000E+000, 0.0000000E+000, 2.3424873E+000, 2.3764037E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.8901474E+002, 6.2902990E+001,-1.9723267E+001,-3.9475301E+001,-6.0680170E+000,-3.8548457E-003, 0.0000000E+000, 0.0000000E+000,-2.3697060E+000,-2.3674505E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9000272E+002, 6.3038869E+001,-1.9838558E+001,-3.4425954E+001,-6.1322098E+000,-3.9495481E-003, 0.0000000E+000, 0.0000000E+000, 2.5891323E+000, 2.6381979E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9101035E+002, 6.3075855E+001,-1.9861354E+001,-3.8868704E+001,-6.1025247E+000,-3.9552609E-003, 0.0000000E+000, 0.0000000E+000,-1.7584429E+000,-1.7606825E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9200409E+002, 6.2698439E+001,-1.9727981E+001,-3.5144472E+001,-6.3126422E+000,-3.9607332E-003, 0.0000000E+000, 0.0000000E+000, 1.4816619E+000, 1.5093829E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9300842E+002, 6.3201376E+001,-1.9996958E+001,-3.7106225E+001,-6.3980132E+000,-3.8669705E-003, 0.0000000E+000, 0.0000000E+000,-2.5286717E-001,-3.0368682E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9400336E+002, 6.2868882E+001,-1.9850420E+001,-3.7534785E+001,-6.2412113E+000,-3.9261791E-003, 0.0000000E+000, 0.0000000E+000,-8.0658580E-001,-7.6146006E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9501779E+002, 6.3448209E+001,-1.9885340E+001,-3.3438282E+001,-6.1319741E+000,-3.9306628E-003, 0.0000000E+000, 0.0000000E+000, 3.9820518E+000, 3.9886823E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9600323E+002, 6.2943204E+001,-2.0031487E+001,-3.8748350E+001,-6.1228623E+000,-3.8983095E-003, 0.0000000E+000, 0.0000000E+000,-1.9099596E+000,-1.9633932E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9701868E+002, 6.2818935E+001,-1.9817838E+001,-3.7465132E+001,-6.0675422E+000,-3.8915852E-003, 0.0000000E+000, 0.0000000E+000,-5.2784619E-001,-5.3546884E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9802011E+002, 6.3031260E+001,-1.9881177E+001,-3.6702981E+001,-6.1200926E+000,-3.9421973E-003, 0.0000000E+000, 0.0000000E+000, 2.0492875E-001, 3.2306647E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 4.9902121E+002, 6.3168944E+001,-1.9832353E+001,-3.5856149E+001,-6.1973415E+000,-3.9911751E-003, 0.0000000E+000, 0.0000000E+000, 1.3392928E+000, 1.2791101E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0001929E+002, 6.3221449E+001,-2.0043663E+001,-3.7596924E+001,-6.0567672E+000,-3.9778567E-003, 0.0000000E+000, 0.0000000E+000,-5.0099250E-001,-4.7988272E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0100851E+002, 6.2655973E+001,-1.9643150E+001,-3.9132309E+001,-5.9141062E+000,-3.9283836E-003, 0.0000000E+000, 0.0000000E+000,-2.0148253E+000,-2.0375200E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0201337E+002, 6.3190839E+001,-1.9919601E+001,-3.6594341E+001,-5.7570551E+000,-3.9050320E-003, 0.0000000E+000, 0.0000000E+000, 9.3138704E-001, 9.1593631E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0302136E+002, 6.2968552E+001,-1.9779685E+001,-3.7640467E+001,-5.7673670E+000,-3.9545283E-003, 0.0000000E+000, 0.0000000E+000,-2.4761881E-001,-2.2292225E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0401077E+002, 6.2531322E+001,-1.9560246E+001,-3.7014006E+001,-5.9247393E+000,-3.8959660E-003, 0.0000000E+000, 0.0000000E+000, 8.1961320E-002, 2.8434253E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0500400E+002, 6.3481448E+001,-2.0031476E+001,-3.9830838E+001,-6.0009472E+000,-3.8829191E-003, 0.0000000E+000, 0.0000000E+000,-2.3998479E+000,-2.3856964E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0601660E+002, 6.2909753E+001,-1.9793472E+001,-3.6009605E+001,-6.0079893E+000,-3.9969177E-003, 0.0000000E+000, 0.0000000E+000, 1.1223310E+000, 1.0946895E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0700754E+002, 6.3316770E+001,-1.9883069E+001,-3.8995468E+001,-5.9984015E+000,-4.0145976E-003, 0.0000000E+000, 0.0000000E+000,-1.5874526E+000,-1.5641826E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0802176E+002, 6.2929247E+001,-1.9781786E+001,-3.5992709E+001,-6.2040493E+000,-3.9196400E-003, 0.0000000E+000, 0.0000000E+000, 9.3988329E-001, 9.4678281E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.0900790E+002, 6.2933445E+001,-1.9873117E+001,-3.4805967E+001,-6.0509659E+000,-3.8891878E-003, 0.0000000E+000, 0.0000000E+000, 2.2169834E+000, 2.1995055E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1002042E+002, 6.3034838E+001,-1.9930112E+001,-4.1407580E+001,-6.0746505E+000,-3.9486439E-003, 0.0000000E+000, 0.0000000E+000,-4.3256045E+000,-4.3814536E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1102075E+002, 6.2763380E+001,-1.9611655E+001,-3.6968183E+001,-6.1323687E+000,-3.9337009E-003, 0.0000000E+000, 0.0000000E+000, 8.4815927E-002, 4.7240386E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1200201E+002, 6.3209478E+001,-1.9889954E+001,-3.6451829E+001,-6.0823409E+000,-3.8772907E-003, 0.0000000E+000, 0.0000000E+000, 6.8051865E-001, 7.8147554E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1301239E+002, 6.3418774E+001,-1.9966244E+001,-3.8873511E+001,-5.8811668E+000,-3.9973049E-003, 0.0000000E+000, 0.0000000E+000,-1.2151895E+000,-1.3061449E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1402179E+002, 6.2370274E+001,-1.9426498E+001,-3.5877302E+001,-5.7845959E+000,-3.9944609E-003, 0.0000000E+000, 0.0000000E+000, 1.2570377E+000, 1.2778842E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1500244E+002, 6.3488859E+001,-2.0096253E+001,-4.0759090E+001,-5.8162081E+000,-3.9064415E-003, 0.0000000E+000, 0.0000000E+000,-3.1705695E+000,-3.1865986E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1601056E+002, 6.3402657E+001,-1.9673302E+001,-3.4542885E+001,-5.6672374E+000,-3.9663181E-003, 0.0000000E+000, 0.0000000E+000, 3.4915157E+000, 3.5152668E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1701489E+002, 6.2972343E+001,-1.9841945E+001,-4.1084231E+001,-5.8139862E+000,-3.9032841E-003, 0.0000000E+000, 0.0000000E+000,-3.6927220E+000,-3.7717223E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1801263E+002, 6.3009509E+001,-1.9577762E+001,-3.4295765E+001,-5.8961706E+000,-3.9890277E-003, 0.0000000E+000, 0.0000000E+000, 3.2804699E+000, 3.2358223E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.1901648E+002, 6.3315978E+001,-2.0077333E+001,-3.5883516E+001,-5.8589716E+000,-3.9675296E-003, 0.0000000E+000, 0.0000000E+000, 1.4114982E+000, 1.4921904E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2001855E+002, 6.2818009E+001,-1.9568918E+001,-3.7693029E+001,-5.6273272E+000,-3.9629519E-003, 0.0000000E+000, 0.0000000E+000, 4.7526441E-002,-7.5227949E-002, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2102039E+002, 6.2919578E+001,-1.9659957E+001,-3.5261337E+001,-5.6398258E+000,-3.8902090E-003, 0.0000000E+000, 0.0000000E+000, 2.3474579E+000, 2.3545676E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2201575E+002, 6.3217273E+001,-1.9798184E+001,-3.7559302E+001,-5.5271543E+000,-3.9187939E-003, 0.0000000E+000, 0.0000000E+000, 4.0933475E-001, 3.2871363E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2300549E+002, 6.3331080E+001,-1.9808632E+001,-3.7429119E+001,-5.7633087E+000,-3.9601980E-003, 0.0000000E+000, 0.0000000E+000, 3.9017955E-001, 3.2605978E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2400549E+002, 6.2594026E+001,-1.9847141E+001,-3.8229404E+001,-5.9533056E+000,-3.9013081E-003, 0.0000000E+000, 0.0000000E+000,-1.3646870E+000,-1.4397259E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2501428E+002, 6.3019292E+001,-1.9564149E+001,-3.6856811E+001,-6.0488137E+000,-3.9703054E-003, 0.0000000E+000, 0.0000000E+000, 3.5411929E-001, 5.4554806E-001, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2600354E+002, 6.3190477E+001,-1.9930273E+001,-3.3578339E+001,-5.9813020E+000,-3.9721828E-003, 0.0000000E+000, 0.0000000E+000, 3.6634009E+000, 3.6965906E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
 5.2700488E+002, 6.2839932E+001,-1.9656029E+001,-3.9106043E+001,-5.8257760E+000,-3.8989753E-003, 0.0000000E+000, 0.0000000E+000,-1.5823021E+000,-1.7518146E+000, 0.0000000E+000, 1.3816968E-003, 0.0000000E+000
