s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s,kg/s,kg/s
 9.8405121E+001, 1.6502055E+002,-6.0595156E+001,-2.8665775E+001,-5.3289948E+001, 8.7715853E-001, 0.0000000E+000, 0.0000000E+000, 2.2393652E+001, 2.3346830E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 9.8707108E+001, 1.5814866E+002,-5.8394587E+001,-2.6691423E+001,-5.3041982E+001, 8.6349772E-001, 0.0000000E+000, 0.0000000E+000, 2.0485536E+001, 2.0884162E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 9.9007080E+001, 1.5815599E+002,-5.7963634E+001,-2.2421686E+001,-5.3119936E+001, 8.6032767E-001, 0.0000000E+000, 0.0000000E+000, 2.5265030E+001, 2.5511063E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 9.9307365E+001, 1.5628282E+002,-5.7185784E+001,-2.4546604E+001,-5.2904890E+001, 8.6130567E-001, 0.0000000E+000, 0.0000000E+000, 2.2302835E+001, 2.2506850E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 9.9606667E+001, 1.5283308E+002,-5.7371782E+001,-2.7055102E+001,-5.2981488E+001, 8.2529530E-001, 0.0000000E+000, 0.0000000E+000, 1.8539456E+001, 1.6250007E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 9.9906807E+001, 1.7478423E+002,-6.4464109E+001,-2.7037773E+001,-5.2891694E+001, 8.8314481E-001, 0.0000000E+000, 0.0000000E+000, 3.0803775E+001, 3.1273804E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0020985E+002, 1.4690129E+002,-5.6588264E+001,-2.6120906E+001,-5.2668326E+001, 8.4887233E-001, 0.0000000E+000, 0.0000000E+000, 1.4160926E+001, 1.2372663E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0050279E+002, 1.5927043E+002,-6.1031810E+001,-2.6908371E+001,-5.2955941E+001, 8.1717540E-001, 0.0000000E+000, 0.0000000E+000, 1.9059853E+001, 1.9191485E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0080504E+002, 1.6380343E+002,-6.2433217E+001,-2.7495515E+001,-5.2937434E+001, 8.6463445E-001, 0.0000000E+000, 0.0000000E+000, 2.0753572E+001, 2.1801897E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0110978E+002, 1.6618992E+002,-6.2680454E+001,-2.8306684E+001,-5.3283686E+001, 8.4880816E-001, 0.0000000E+000, 0.0000000E+000, 2.1561529E+001, 2.2767903E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0140010E+002, 1.6342781E+002,-5.6446165E+001,-2.7822679E+001,-5.3627541E+001, 8.5500620E-001, 0.0000000E+000, 0.0000000E+000, 2.4187691E+001, 2.6386432E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0170900E+002, 1.6134768E+002,-5.8744449E+001,-2.6119275E+001,-5.3341470E+001, 8.9378785E-001, 0.0000000E+000, 0.0000000E+000, 2.3752245E+001, 2.4036271E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0200027E+002, 1.5227630E+002,-5.8663090E+001,-2.5006321E+001,-5.2652453E+001, 8.6059153E-001, 0.0000000E+000, 0.0000000E+000, 1.8576180E+001, 1.6815024E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0230360E+002, 1.6339981E+002,-6.1009747E+001,-2.7446128E+001,-5.2290148E+001, 8.6986378E-001, 0.0000000E+000, 0.0000000E+000, 2.4049560E+001, 2.3523654E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0260852E+002, 1.5755606E+002,-5.9446776E+001,-2.7465882E+001,-5.2414584E+001, 8.4272764E-001, 0.0000000E+000, 0.0000000E+000, 2.1659270E+001, 1.9071548E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0290344E+002, 1.5688111E+002,-5.9921881E+001,-2.8242204E+001,-5.2524172E+001, 8.4859889E-001, 0.0000000E+000, 0.0000000E+000, 1.8205665E+001, 1.7041455E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0321001E+002, 1.5167370E+002,-5.6828830E+001,-2.9082881E+001,-5.2567363E+001, 7.9011002E-001, 0.0000000E+000, 0.0000000E+000, 1.4611537E+001, 1.3984739E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0350574E+002, 1.7471902E+002,-6.4380366E+001,-2.9322138E+001,-5.2491393E+001, 8.6241495E-001, 0.0000000E+000, 0.0000000E+000, 2.6761778E+001, 2.9387543E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0380273E+002, 1.4305425E+002,-6.0062583E+001,-2.6527380E+001,-5.3028869E+001, 8.1050053E-001, 0.0000000E+000, 0.0000000E+000, 6.4355467E+000, 4.2459164E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0410429E+002, 1.7179866E+002,-6.4657907E+001,-2.4817888E+001,-5.3234676E+001, 8.4079943E-001, 0.0000000E+000, 0.0000000E+000, 2.6339923E+001, 2.9928986E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0440094E+002, 1.6738362E+002,-6.3120339E+001,-2.5260867E+001,-5.2865937E+001, 8.7520335E-001, 0.0000000E+000, 0.0000000E+000, 2.5500492E+001, 2.7011682E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0470705E+002, 1.5781606E+002,-6.1327693E+001,-2.6087557E+001,-5.2849179E+001, 8.6875473E-001, 0.0000000E+000, 0.0000000E+000, 1.8957473E+001, 1.8420382E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0500202E+002, 1.5142811E+002,-6.2388605E+001,-2.9983240E+001,-5.2578077E+001, 8.4012686E-001, 0.0000000E+000, 0.0000000E+000, 8.9513304E+000, 7.3183155E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0531090E+002, 1.6403196E+002,-6.2250468E+001,-3.1234590E+001,-5.2623407E+001, 8.4120720E-001, 0.0000000E+000, 0.0000000E+000, 1.8856566E+001, 1.8764701E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0560975E+002, 1.5614880E+002,-6.1104865E+001,-2.9841990E+001,-5.2566428E+001, 8.2841643E-001, 0.0000000E+000, 0.0000000E+000, 1.4992087E+001, 1.3463931E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0591078E+002, 1.7067843E+002,-6.5556481E+001,-2.9527077E+001,-5.2747460E+001, 8.7892318E-001, 0.0000000E+000, 0.0000000E+000, 2.3640688E+001, 2.3726332E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0620762E+002, 1.6215075E+002,-6.1722609E+001,-2.9460753E+001,-5.2976531E+001, 8.8964476E-001, 0.0000000E+000, 0.0000000E+000, 1.8413384E+001, 1.8880502E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0651050E+002, 1.6669164E+002,-6.1647575E+001,-2.8169063E+001,-5.3409365E+001, 9.1528043E-001, 0.0000000E+000, 0.0000000E+000, 2.3100094E+001, 2.4380921E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0681039E+002, 1.5109704E+002,-5.9108362E+001,-3.0575249E+001,-5.3130528E+001, 8.6036362E-001, 0.0000000E+000, 0.0000000E+000, 9.9166495E+000, 9.1432595E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0710698E+002, 1.5322546E+002,-5.9679546E+001,-3.0596462E+001,-5.3386617E+001, 8.7208997E-001, 0.0000000E+000, 0.0000000E+000, 9.9109900E+000, 1.0434929E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0740296E+002, 1.6571815E+002,-6.3085514E+001,-2.6900098E+001,-5.3078533E+001, 8.9181519E-001, 0.0000000E+000, 0.0000000E+000, 2.3128519E+001, 2.3545818E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0770907E+002, 1.5562726E+002,-5.9502598E+001,-2.4512260E+001,-5.2867436E+001, 8.4555367E-001, 0.0000000E+000, 0.0000000E+000, 1.8982110E+001, 1.9590523E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0800851E+002, 1.5854954E+002,-6.0814367E+001,-2.3066696E+001,-5.3142897E+001, 8.4152998E-001, 0.0000000E+000, 0.0000000E+000, 2.2885835E+001, 2.2367115E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0830554E+002, 1.6337742E+002,-6.2408277E+001,-2.6446723E+001,-5.3428145E+001, 8.6746061E-001, 0.0000000E+000, 0.0000000E+000, 2.1893287E+001, 2.1961740E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0860060E+002, 1.5485677E+002,-6.2243156E+001,-3.1132973E+001,-5.3416090E+001, 8.5158483E-001, 0.0000000E+000, 0.0000000E+000, 1.1065311E+001, 8.9161341E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0890159E+002, 1.6254946E+002,-6.5354092E+001,-3.0429816E+001,-5.3550115E+001, 8.3976439E-001, 0.0000000E+000, 0.0000000E+000, 1.3068317E+001, 1.4055200E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0920766E+002, 1.6418939E+002,-5.9357320E+001,-2.6413603E+001,-5.3170304E+001, 8.2260578E-001, 0.0000000E+000, 0.0000000E+000, 2.4649132E+001, 2.6070768E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0950510E+002, 1.4729866E+002,-6.1112578E+001,-2.6721822E+001,-5.2723404E+001, 8.4543509E-001, 0.0000000E+000, 0.0000000E+000, 8.4658040E+000, 7.5862935E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.0981018E+002, 1.7565822E+002,-6.4746205E+001,-2.9389596E+001,-5.2614885E+001, 8.7410228E-001, 0.0000000E+000, 0.0000000E+000, 2.6863639E+001, 2.9781641E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1010298E+002, 1.6077282E+002,-5.8457439E+001,-2.8737346E+001,-5.2284614E+001, 8.7528491E-001, 0.0000000E+000, 0.0000000E+000, 2.1029560E+001, 2.2168710E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1040195E+002, 1.5312119E+002,-5.9031621E+001,-2.7479503E+001,-5.2380361E+001, 8.8302628E-001, 0.0000000E+000, 0.0000000E+000, 1.6176332E+001, 1.5112727E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1070504E+002, 1.5906791E+002,-6.0108707E+001,-2.6808576E+001,-5.2392343E+001, 8.5884974E-001, 0.0000000E+000, 0.0000000E+000, 2.1761455E+001, 2.0617138E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1101012E+002, 1.6718288E+002,-6.4247706E+001,-2.7515606E+001,-5.2394060E+001, 8.7736712E-001, 0.0000000E+000, 0.0000000E+000, 2.3179583E+001, 2.3902877E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1130579E+002, 1.5499336E+002,-5.9614482E+001,-2.9436732E+001,-5.2344471E+001, 8.3936661E-001, 0.0000000E+000, 0.0000000E+000, 1.6153103E+001, 1.4437044E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1160229E+002, 1.6207316E+002,-6.2113452E+001,-3.1158070E+001,-5.2864013E+001, 8.6942740E-001, 0.0000000E+000, 0.0000000E+000, 1.6208159E+001, 1.6807049E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1190228E+002, 1.4584973E+002,-5.8963471E+001,-2.8599198E+001,-5.2688636E+001, 8.5651987E-001, 0.0000000E+000, 0.0000000E+000, 1.0130992E+001, 6.4549435E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1220834E+002, 1.6912435E+002,-6.6284787E+001,-2.9790246E+001,-5.2090542E+001, 8.5326997E-001, 0.0000000E+000, 0.0000000E+000, 1.9469177E+001, 2.1812046E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1250330E+002, 1.4196120E+002,-6.0965687E+001,-2.8487795E+001,-5.2441847E+001, 8.5018322E-001, 0.0000000E+000, 0.0000000E+000, 9.6575800E-001, 9.1605782E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1280855E+002, 1.8001631E+002,-7.0162775E+001,-2.8480029E+001,-5.2997303E+001, 8.7606644E-001, 0.0000000E+000, 0.0000000E+000, 2.5624001E+001, 2.9252272E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1310120E+002, 1.6325517E+002,-6.3392335E+001,-2.9029618E+001,-5.3266784E+001, 8.8065122E-001, 0.0000000E+000, 0.0000000E+000, 1.7457454E+001, 1.8447090E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1340273E+002, 1.5531437E+002,-6.3509790E+001,-2.7868352E+001,-5.3515623E+001, 8.5964299E-001, 0.0000000E+000, 0.0000000E+000, 1.2513213E+001, 1.1280250E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1370328E+002, 1.5750265E+002,-6.3536552E+001,-2.6393809E+001,-5.3341259E+001, 8.8828271E-001, 0.0000000E+000, 0.0000000E+000, 1.5034609E+001, 1.5119312E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1400395E+002, 1.7232171E+002,-6.7498453E+001,-2.9565298E+001,-5.3505794E+001, 9.0084925E-001, 0.0000000E+000, 0.0000000E+000, 2.1977613E+001, 2.2653018E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1431123E+002, 1.5570145E+002,-6.3721171E+001,-2.8960472E+001,-5.3531913E+001, 8.9889592E-001, 0.0000000E+000, 0.0000000E+000, 1.2001186E+001, 1.0386786E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1460847E+002, 1.6025707E+002,-6.0795579E+001,-2.8493460E+001,-5.3463842E+001, 8.5747130E-001, 0.0000000E+000, 0.0000000E+000, 1.8995607E+001, 1.8361655E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1491033E+002, 1.5493810E+002,-5.8210273E+001,-3.1125677E+001,-5.3055102E+001, 8.1419745E-001, 0.0000000E+000, 0.0000000E+000, 1.4165304E+001, 1.3361247E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1521049E+002, 1.5375715E+002,-6.1845922E+001,-2.9559940E+001,-5.2748422E+001, 8.1738620E-001, 0.0000000E+000, 0.0000000E+000, 1.0147370E+001, 1.0420257E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1550562E+002, 1.6304381E+002,-6.3092696E+001,-2.6647676E+001,-5.2918921E+001, 7.8780269E-001, 0.0000000E+000, 0.0000000E+000, 1.8887894E+001, 2.1172322E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1581107E+002, 1.6108529E+002,-6.3295615E+001,-2.6207205E+001,-5.2972052E+001, 8.4270915E-001, 0.0000000E+000, 0.0000000E+000, 1.9020463E+001, 1.9453129E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1610371E+002, 1.6807227E+002,-6.6487356E+001,-3.0530132E+001,-5.3364988E+001, 8.6860302E-001, 0.0000000E+000, 0.0000000E+000, 1.8009503E+001, 1.8558400E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1640065E+002, 1.5829216E+002,-6.4684177E+001,-2.8067072E+001,-5.3636804E+001, 8.7418107E-001, 0.0000000E+000, 0.0000000E+000, 1.2950890E+001, 1.2778290E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1670020E+002, 1.6003444E+002,-6.5503706E+001,-2.8168676E+001,-5.3814825E+001, 8.7114778E-001, 0.0000000E+000, 0.0000000E+000, 1.4435981E+001, 1.3418377E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1700872E+002, 1.5103836E+002,-6.3391137E+001,-2.6425268E+001,-5.4204868E+001, 8.5961657E-001, 0.0000000E+000, 0.0000000E+000, 8.9595896E+000, 7.8767020E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1730437E+002, 1.6618903E+002,-6.7337287E+001,-2.4333549E+001,-5.4157682E+001, 8.3485323E-001, 0.0000000E+000, 0.0000000E+000, 2.1359197E+001, 2.1195367E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1761096E+002, 1.5437296E+002,-6.0471138E+001,-2.9342756E+001,-5.4039445E+001, 8.5399766E-001, 0.0000000E+000, 0.0000000E+000, 1.2033343E+001, 1.1373620E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1790446E+002, 1.6940898E+002,-6.3025801E+001,-3.4780132E+001,-5.3663661E+001, 8.6482690E-001, 0.0000000E+000, 0.0000000E+000, 1.6426445E+001, 1.8804216E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1820095E+002, 1.6035886E+002,-6.1081138E+001,-3.0076871E+001,-5.2779262E+001, 8.7225864E-001, 0.0000000E+000, 0.0000000E+000, 1.5813261E+001, 1.7293846E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1851298E+002, 1.4736628E+002,-5.8704293E+001,-2.7896887E+001,-5.2730450E+001, 8.3612787E-001, 0.0000000E+000, 0.0000000E+000, 8.6762184E+000, 8.8707763E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1880917E+002, 1.6999400E+002,-6.4841594E+001,-2.7327478E+001,-5.2423838E+001, 8.3354961E-001, 0.0000000E+000, 0.0000000E+000, 2.4845259E+001, 2.6234643E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1910669E+002, 1.5755390E+002,-6.1560103E+001,-2.6389771E+001,-5.2351897E+001, 8.2526331E-001, 0.0000000E+000, 0.0000000E+000, 1.8570753E+001, 1.8077391E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1940635E+002, 1.5889522E+002,-6.4920583E+001,-2.7878311E+001,-5.2782036E+001, 8.7997919E-001, 0.0000000E+000, 0.0000000E+000, 1.6057993E+001, 1.4194270E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.1970281E+002, 1.4736597E+002,-6.4513186E+001,-3.0114663E+001,-5.2968506E+001, 8.1024624E-001, 0.0000000E+000, 0.0000000E+000, 3.8837530E+000, 5.7986622E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2000220E+002, 1.6401358E+002,-6.4030168E+001,-2.9954919E+001,-5.2934971E+001, 8.0694913E-001, 0.0000000E+000, 0.0000000E+000, 1.6510329E+001, 1.7900470E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2030422E+002, 1.7505044E+002,-6.3726792E+001,-3.1232027E+001,-5.2965347E+001, 8.6826296E-001, 0.0000000E+000, 0.0000000E+000, 2.6590284E+001, 2.7994532E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2060306E+002, 1.5446340E+002,-6.0729856E+001,-3.1777138E+001,-5.2550774E+001, 8.4275280E-001, 0.0000000E+000, 0.0000000E+000, 1.0496844E+001, 1.0248388E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2090498E+002, 1.6262411E+002,-6.2511603E+001,-3.0217768E+001,-5.2926024E+001, 8.4140003E-001, 0.0000000E+000, 0.0000000E+000, 1.7142534E+001, 1.7810121E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2120349E+002, 1.5244635E+002,-6.4158689E+001,-2.9524494E+001,-5.3005323E+001, 8.2688706E-001, 0.0000000E+000, 0.0000000E+000, 7.0661040E+000, 6.5847295E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2150650E+002, 1.5724442E+002,-6.6482821E+001,-2.9436107E+001,-5.2536630E+001, 8.0815556E-001, 0.0000000E+000, 0.0000000E+000, 9.8516025E+000, 9.5970197E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2180387E+002, 1.6748322E+002,-6.3597967E+001,-2.8272198E+001,-5.3183045E+001, 8.3350192E-001, 0.0000000E+000, 0.0000000E+000, 2.1018134E+001, 2.3263513E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2210694E+002, 1.6317577E+002,-6.3408124E+001,-2.7163791E+001,-5.2649174E+001, 8.6915940E-001, 0.0000000E+000, 0.0000000E+000, 2.0794330E+001, 2.0823844E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2240247E+002, 1.5627062E+002,-6.5506827E+001,-2.6918651E+001,-5.2897982E+001, 8.4277213E-001, 0.0000000E+000, 0.0000000E+000, 1.2328293E+001, 1.1789936E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2271173E+002, 1.6963593E+002,-6.2972687E+001,-2.8565795E+001,-5.3252315E+001, 8.6165616E-001, 0.0000000E+000, 0.0000000E+000, 2.5505196E+001, 2.5706789E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2301038E+002, 1.5067808E+002,-6.0856915E+001,-2.9823484E+001,-5.3399426E+001, 8.4506615E-001, 0.0000000E+000, 0.0000000E+000, 9.1689879E+000, 7.4433222E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2331109E+002, 1.5958989E+002,-6.4952302E+001,-3.2160764E+001,-5.3221516E+001, 8.3836863E-001, 0.0000000E+000, 0.0000000E+000, 1.0755763E+001, 1.0093673E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2360260E+002, 1.6336331E+002,-6.4980381E+001,-3.5057494E+001,-5.3491531E+001, 8.6309687E-001, 0.0000000E+000, 0.0000000E+000, 9.0891150E+000, 1.0697002E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2390012E+002, 1.6468797E+002,-6.4224542E+001,-3.4402689E+001,-5.3579344E+001, 8.7954163E-001, 0.0000000E+000, 0.0000000E+000, 1.1663875E+001, 1.3360933E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2420187E+002, 1.4538716E+002,-6.1519272E+001,-3.0999894E+001,-5.3609889E+001, 8.6413836E-001, 0.0000000E+000, 0.0000000E+000, 1.6348460E+000, 1.2223966E-001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2450803E+002, 1.7219024E+002,-6.8672143E+001,-3.1544244E+001,-5.3253070E+001, 8.5838467E-001, 0.0000000E+000, 0.0000000E+000, 1.7099609E+001, 1.9579170E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2480194E+002, 1.6089557E+002,-6.2487198E+001,-2.8780624E+001,-5.2935627E+001, 9.0597138E-001, 0.0000000E+000, 0.0000000E+000, 1.7328011E+001, 1.7598096E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2510809E+002, 1.6196068E+002,-6.2469086E+001,-2.7638025E+001,-5.3260817E+001, 8.7954106E-001, 0.0000000E+000, 0.0000000E+000, 1.9088094E+001, 1.9472297E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2540935E+002, 1.4328573E+002,-6.0129528E+001,-2.8555697E+001,-5.3136641E+001, 8.5164758E-001, 0.0000000E+000, 0.0000000E+000, 4.4605599E+000, 2.3155146E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2571036E+002, 1.7292080E+002,-6.4118432E+001,-3.0295886E+001,-5.2776019E+001, 8.2076929E-001, 0.0000000E+000, 0.0000000E+000, 2.5140627E+001, 2.6551235E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2600580E+002, 1.5846533E+002,-6.2206829E+001,-3.0989098E+001,-5.2408360E+001, 8.4214909E-001, 0.0000000E+000, 0.0000000E+000, 1.5053534E+001, 1.3703195E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2630518E+002, 1.5224302E+002,-6.1553425E+001,-3.0263529E+001,-5.2331986E+001, 8.1015221E-001, 0.0000000E+000, 0.0000000E+000, 9.5375326E+000, 8.9042322E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2660619E+002, 1.6258198E+002,-6.6237084E+001,-3.0870578E+001,-5.2227717E+001, 8.1854168E-001, 0.0000000E+000, 0.0000000E+000, 1.5768034E+001, 1.4065143E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2690858E+002, 1.5759579E+002,-6.5529456E+001,-3.4222430E+001,-5.2458212E+001, 8.1367504E-001, 0.0000000E+000, 0.0000000E+000, 5.1786086E+000, 6.1993632E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2721201E+002, 1.6497187E+002,-6.5438416E+001,-3.0941058E+001,-5.2701486E+001, 8.6285880E-001, 0.0000000E+000, 0.0000000E+000, 1.4951079E+001, 1.6753768E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2750293E+002, 1.6057770E+002,-6.2997666E+001,-2.5729956E+001,-5.2687748E+001, 8.4127608E-001, 0.0000000E+000, 0.0000000E+000, 1.8861847E+001, 2.0003606E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2780033E+002, 1.4834854E+002,-6.0691987E+001,-2.4112288E+001,-5.2685526E+001, 8.4356077E-001, 0.0000000E+000, 0.0000000E+000, 1.2477964E+001, 1.1702305E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2810965E+002, 1.7453994E+002,-6.9307682E+001,-2.7302728E+001,-5.2570180E+001, 8.5659099E-001, 0.0000000E+000, 0.0000000E+000, 2.4472059E+001, 2.6215940E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2840164E+002, 1.6407865E+002,-6.5837259E+001,-2.7566980E+001,-5.2384965E+001, 8.8912447E-001, 0.0000000E+000, 0.0000000E+000, 1.9384982E+001, 1.9178575E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2870711E+002, 1.5159878E+002,-6.4486044E+001,-2.9626998E+001,-5.2801467E+001, 8.4211875E-001, 0.0000000E+000, 0.0000000E+000, 7.8569411E+000, 5.5263838E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2900438E+002, 1.5870204E+002,-6.4933432E+001,-3.1481329E+001,-5.2788556E+001, 8.6746548E-001, 0.0000000E+000, 0.0000000E+000, 1.0917148E+001, 1.0366192E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2930838E+002, 1.6441951E+002,-6.5976261E+001,-3.0993925E+001,-5.2803127E+001, 8.7731115E-001, 0.0000000E+000, 0.0000000E+000, 1.5277770E+001, 1.5523504E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2961041E+002, 1.6029407E+002,-6.5014685E+001,-3.2120754E+001,-5.2820286E+001, 8.7160515E-001, 0.0000000E+000, 0.0000000E+000, 1.1449540E+001, 1.1209949E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.2991019E+002, 1.5105544E+002,-6.5385149E+001,-2.8670831E+001,-5.3245186E+001, 8.4140125E-001, 0.0000000E+000, 0.0000000E+000, 5.6978553E+000, 4.5956759E+000, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
 1.3020758E+002, 1.7164796E+002,-6.7029241E+001,-2.5925069E+001,-5.3387873E+001, 8.8375888E-001, 0.0000000E+000, 0.0000000E+000, 2.4459899E+001, 2.6189534E+001, 0.0000000E+000, 3.3335961E-003, 0.0000000E+000
